Team,mu,sigma,Score,Rank
3554,21.34571107205394,2.330765696899741,14.353413981354718,3988.0
7168,20.482267714689634,2.043544965510237,14.351632818158922,3989.0
6662,21.404337980094418,2.353914732616117,14.342593782246066,3990.0
2952,21.230212378303644,2.297158433790414,14.338737076932404,3991.0
4733,19.881316131129374,1.8497638808144055,14.332024488686159,3992.0
6199,20.522314559620373,2.0658358638047583,14.324806968206097,3993.0
5956,22.985920340172843,2.8880484791713656,14.321774902658746,3994.0
7747,24.728831390480366,3.4699636299153482,14.318940500734321,3995.0
1537,18.597185142811636,1.42809863817769,14.312889228278566,3996.0
6889,25.014183677994975,3.567703688033773,14.311072613893657,3997.0
6694,21.877513563770496,2.524264795611402,14.304719176936288,3998.0
2920,22.880962984378055,2.859209075703743,14.303335757266826,3999.0
2895,18.948289346208167,1.548670038846941,14.302279229667345,4000.0
6078,19.07358604014348,1.591451289484066,14.29923217169128,4001.0
6589,19.632061637214477,1.7776294486159496,14.299173291366628,4002.0
3513,19.322837141784348,1.6759653339498828,14.2949411399347,4003.0
4633,21.131822783737952,2.2795202232177134,14.293262114084811,4004.0
2480,19.06458693398232,1.5915027426128618,14.290078706143735,4005.0
5936,22.630366334500238,2.780453991716736,14.28900435935003,4006.0
1725,27.577969720890405,4.429844702432065,14.28843561359421,4007.0
1358,20.842505489313037,2.1849886782894568,14.287539454444667,4008.0
3370,18.83685693593844,1.5181628603250712,14.282368354963225,4009.0
7103,21.16068481290011,2.2936453424233103,14.279748785630181,4010.0
7858,23.814341902236656,3.1783020884004873,14.279435637035194,4011.0
2985,21.261977113220293,2.327710169814168,14.27884660377779,4012.0
5857,19.529974341052988,1.750428305699596,14.2786894239542,4013.0
5200,20.55722873524911,2.092863842588991,14.278637207482138,4014.0
4149,22.313928083303495,2.6792033792451133,14.276317945568154,4015.0
3022,20.37219009478285,2.0325816868431965,14.274445034253262,4016.0
6860,19.512695951782273,1.7468019311553225,14.272290158316306,4017.0
4389,21.121012714883683,2.2829100303509415,14.272282623830858,4018.0
6102,19.444207504904853,1.7251260312471879,14.268829411163289,4019.0
5836,21.45645614021765,2.3962335045990604,14.267755626420469,4020.0
5252,20.38668539243785,2.0414776884213586,14.262252327173776,4021.0
1436,20.725336295940345,2.1553482296280726,14.259291607056127,4022.0
6345,19.581395723989907,1.7741275486821764,14.259013077943377,4023.0
6561,19.492478989731282,1.7466805381468324,14.252437375290786,4024.0
6644,22.562095212886664,2.77140134288217,14.247891184240153,4025.0
4218,20.74099141332342,2.1690460381890677,14.233853298756218,4026.0
5680,21.374525980440325,2.380731069614367,14.232332771597223,4027.0
6014,21.1431873005577,2.3041106345391142,14.230855396940356,4028.0
3801,21.527078625459367,2.435592437033919,14.22030131435761,4029.0
2139,21.695508330264218,2.4950556461513074,14.210341391810296,4030.0
7237,24.156882005255802,3.316761844229319,14.206596472567846,4031.0
7400,21.899846647499707,2.564669769645024,14.205837338564635,4032.0
4767,18.882218540191932,1.5616572691688833,14.197246732685283,4033.0
6515,22.485480807912168,2.7641655394318994,14.192984189616471,4034.0
5527,18.713773932547696,1.507870967674528,14.190161029524111,4035.0
481,22.09685784026242,2.6357070317337294,14.189736745061232,4036.0
5849,20.876006633165655,2.229941037251536,14.186183521411047,4037.0
4347,22.598190596750687,2.8043643173666113,14.185097644650853,4038.0
5080,20.67102853569691,2.1623925325297773,14.183850938107577,4039.0
5251,18.695793157083823,1.5045282817344563,14.182208311880455,4040.0
1549,21.62419374807258,2.4814901663847233,14.179723248918412,4041.0
5103,19.787787942384167,1.8696867334438623,14.17872774205258,4042.0
7708,21.24157213694816,2.3547698863769866,14.177262477817202,4043.0
2953,23.548734105267073,3.1275591084203374,14.16605678000606,4044.0
7898,25.791508613395358,3.8761091779019754,14.163181079689432,4045.0
7196,20.82756086415273,2.2221108947793646,14.161228179814636,4046.0
7597,23.608109953716276,3.150700156102039,14.15600948541016,4047.0
7064,22.348838341046957,2.7371691411648085,14.137330917552532,4048.0
6910,20.800242349765025,2.2214336517607065,14.135941394482906,4049.0
6635,19.464786458246685,1.7768500061294912,14.134236439858212,4050.0
2251,28.22103182887232,4.6964375241443985,14.131719256439125,4051.0
5307,22.269316469485677,2.7127720176529513,14.131000416526824,4052.0
7137,21.2541666924215,2.377256091921475,14.122398416657074,4053.0
1567,22.798022538883078,2.892762113353567,14.119736198822377,4054.0
7886,21.19002047644168,2.359403302661653,14.111810568456722,4055.0
2835,25.14036126469713,3.6763718788378354,14.111245628183624,4056.0
7243,23.880275999428996,3.256403989787487,14.111064030066535,4057.0
4975,25.42461738757242,3.773345061593738,14.104582202791207,4058.0
7822,22.929841175023054,2.9421458946404795,14.103403491101615,4059.0
6527,22.839047060367612,2.913296485418583,14.099157604111863,4060.0
6877,20.185038917378613,2.029943380053442,14.095208777218287,4061.0
2904,25.928721386302918,3.9509456544186,14.075884423047118,4062.0
7188,20.78328271324061,2.2361541850296374,14.074820158151697,4063.0
7761,23.091033076866147,3.005638616544918,14.074117227231392,4064.0
7164,22.608474576821727,2.8449942531359156,14.07349181741398,4065.0
2497,20.551938435633705,2.1600854880136073,14.071681971592882,4066.0
6165,28.708954231618637,4.879784889067735,14.069599564415434,4067.0
5918,20.353889223127425,2.095263053371117,14.068100063014073,4068.0
3686,21.973425447667516,2.6352891902906803,14.067557876795476,4069.0
6667,21.15016993317979,2.3611131807252956,14.066830391003903,4070.0
6125,27.805572837999115,4.580236520247336,14.064863277257107,4071.0
7783,22.918185650398033,2.9521192774056373,14.061827818181122,4072.0
7133,20.41916881676636,2.119752808197135,14.059910392174952,4073.0
6593,21.928511660539904,2.6232265287319736,14.058832074343982,4074.0
7216,24.434504347493906,3.4617556292385143,14.049237459778363,4075.0
1959,20.427280884054014,2.129897864158915,14.03758729157727,4076.0
4351,24.759763488902248,3.5751950858323354,14.034178231405242,4077.0
4723,19.666280369413606,1.8794670465061907,14.027879229895035,4078.0
4979,20.04854525163958,2.0071108539184968,14.027212689884092,4079.0
3384,23.99322952525249,3.322047057100327,14.02708835395151,4080.0
4179,19.9967509942136,1.991401086748442,14.022547733968274,4081.0
1863,23.416159108658157,3.1312469224669415,14.022418341257332,4082.0
4217,19.652264394703582,1.8770093261800018,14.021236416163577,4083.0
5750,23.057634322330617,3.0123093175569022,14.02070636965991,4084.0
3228,22.25149929296934,2.7440156714827233,14.019452278521168,4085.0
2266,27.023469272927702,4.334905321404734,14.0187533087135,4086.0
6356,24.748237262088605,3.577155513039285,14.01677072297075,4087.0
7548,25.7647565967792,3.9170154451261734,14.01371026140068,4088.0
6682,20.092845818147165,2.0273149889746835,14.010900851223115,4089.0
6970,23.627625467740355,3.206067234239839,14.009423765020838,4090.0
2025,28.43921767945551,4.8106074248195885,14.007395404996744,4091.0
4591,22.10461344016706,2.700639500108829,14.002694939840573,4092.0
5989,18.791441147816773,1.5976107495333463,13.998608899216734,4093.0
3878,19.0176811409792,1.673139315628391,13.998263194094026,4094.0
1682,21.834931600499193,2.6122986722317663,13.998035583803894,4095.0
6977,20.798089032931976,2.2667937716215807,13.997707718067234,4096.0
5159,19.88010369173695,1.9616867783934218,13.995043356556684,4097.0
3992,21.002040060744488,2.33579062892674,13.994668173964268,4098.0
6029,18.914358235565743,1.6412804467461386,13.990516895327328,4099.0
6347,21.604884556305965,2.5396940120012825,13.985802520302117,4100.0
4490,20.801930402748685,2.2729057971624567,13.983213011261315,4101.0
7897,26.164131490602983,4.060663738320149,13.982140275642536,4102.0
2275,19.434149103395082,1.8191501330661644,13.97669870419659,4103.0
2593,21.70387631933136,2.576569882200169,13.974166672730853,4104.0
4840,18.019382630659162,1.3484260159916222,13.974104582684296,4105.0
7318,23.05928433473127,3.029490002914817,13.970814325986819,4106.0
2414,23.31219869623516,3.1144381915958554,13.968884121447594,4107.0
1839,25.791714791026873,3.9424076240638906,13.9644919188352,4108.0
5071,19.77870669158514,1.9385701599469312,13.962996211744345,4109.0
6103,21.753718474048345,2.599139568740941,13.956299767825522,4110.0
4474,19.05071070347157,1.6982980645553933,13.95581650980539,4111.0
4978,20.269981486641704,2.1077054049626924,13.946865271753627,4112.0
5001,21.412716108509002,2.488958056291112,13.945841939635667,4113.0
4604,19.612675003098005,1.89038295558519,13.941526136342436,4114.0
1237,20.790481444592075,2.2842265118051612,13.937801909176592,4115.0
7511,22.541096334408444,2.8693792074999567,13.932958711908574,4116.0
2879,18.75858012222138,1.6090668927685792,13.931379443915645,4117.0
6892,23.209492268194374,3.093006995160281,13.93047128271353,4118.0
3054,19.05183214410172,1.7074729108929867,13.929413411422761,4119.0
1402,22.44527323642742,2.8393405912763003,13.927251462598518,4120.0
6652,18.990730889672943,1.688112696510605,13.926392800141127,4121.0
7790,22.242621895264815,2.7727452753280213,13.92438606928075,4122.0
4625,19.186666150746525,1.7541105241714368,13.924334578232216,4123.0
3731,27.48801945295381,4.521329708414326,13.924030327710833,4124.0
5241,20.837770079260995,2.3070485205160924,13.916624517712718,4125.0
6998,23.426752566123575,3.1700664286245863,13.916553280249817,4126.0
5593,20.780290516396402,2.289488817019016,13.911824065339355,4127.0
6766,22.38443392352239,2.826035841708992,13.906326398395414,4128.0
5092,20.54193278954929,2.212079662454358,13.905693802186214,4129.0
7033,23.407975412613784,3.168319299873538,13.90301751299317,4130.0
6146,21.552458423337868,2.5535259216877466,13.891880658274628,4131.0
6557,19.297434560246604,1.8026527824922927,13.889476212769726,4132.0
1643,20.356130316794015,2.158975340418848,13.879204295537471,4133.0
7409,22.399581716983047,2.840378545407993,13.878446080759069,4134.0
165,23.43227268380959,3.1884868307496568,13.86681219156062,4135.0
4155,20.94180373707015,2.359518578936555,13.863248000260484,4136.0
7047,22.482453880264814,2.8735045238818704,13.861940308619202,4137.0
5008,19.4801852527079,1.8769000480045117,13.849485108694367,4138.0
7231,23.646603620602097,3.2672920078742984,13.844727596979201,4139.0
6947,21.6870484583773,2.6142865966528883,13.844188668418637,4140.0
3263,23.66591146791128,3.273947242205148,13.844069741295835,4141.0
6602,27.57078933695418,4.576216161230447,13.84214085326284,4142.0
7293,22.27885982598326,2.8150340529638753,13.833757667091636,4143.0
970,25.56827681974222,3.9125033223105667,13.83076685281052,4144.0
5955,24.402337490145328,3.5256825202681643,13.825289929340835,4145.0
4942,19.87118229825791,2.0156786071259103,13.824146476880179,4146.0
6884,21.40436033181137,2.53129967155222,13.810461317154711,4147.0
5831,20.816067660374195,2.3355914671572298,13.809293258902505,4148.0
4126,21.604617396195774,2.59907232850068,13.807400410693734,4149.0
6897,20.0440202269172,2.0796765576432112,13.804990553987567,4150.0
4316,20.38401969731069,2.1961445502648536,13.795586046516132,4151.0
2999,27.681742161483715,4.628917736052727,13.794988953325536,4152.0
4090,19.742839236324077,1.9832569755900478,13.793068309553934,4153.0
7010,23.87447813397254,3.3613168827784374,13.790527485637229,4154.0
6238,21.347958873479623,2.5204205481452866,13.786697229043764,4155.0
362,19.444191292339955,1.8865631961973257,13.784501703747978,4156.0
7602,21.960991680220086,2.725784195247936,13.783639094476278,4157.0
3076,26.243420514495217,4.153562757865332,13.78273224089922,4158.0
1995,21.6866180351443,2.634651351943244,13.782663979314567,4159.0
4144,22.459647344675858,2.892521846919902,13.782081803916151,4160.0
5049,19.690163477765715,1.971610534301934,13.775331874859914,4161.0
5239,17.884872301276037,1.3721481336891084,13.768427900208712,4162.0
1788,21.26205452062009,2.4980117756492937,13.76801919367221,4163.0
4177,27.066637477013952,4.433339309935622,13.766619547207085,4164.0
4260,19.524683393077968,1.9200279352064538,13.764599587458607,4165.0
6917,19.938101454425876,2.0588434126386512,13.761571216509923,4166.0
4502,24.273978579772056,3.5049183710293845,13.759223466683903,4167.0
3383,25.259595252716206,3.833715655494674,13.758448286232184,4168.0
2467,20.616055988558934,2.285938736802388,13.75823977815177,4169.0
4763,19.61939644172759,1.9547135040572892,13.755255929555723,4170.0
6952,21.311777591428033,2.519817766890085,13.752324290757779,4171.0
6893,19.965537091211964,2.0713310051998595,13.751544075612385,4172.0
2455,19.509001568752307,1.9227124899582602,13.740864098877527,4173.0
5340,20.08887796311776,2.117162628698306,13.737390077022843,4174.0
6057,18.496765068376625,1.5885779049736348,13.73103135345572,4175.0
7665,21.26011804889166,2.510541247896961,13.728494305200776,4176.0
7116,22.4650885675584,2.913316719449334,13.725138409210398,4177.0
4705,22.374877004281682,2.883908833221038,13.72315050461857,4178.0
3972,22.285537902004123,2.8550654256202748,13.720341625143298,4179.0
3690,20.632046263337912,2.306019440684742,13.713987941283687,4180.0
3541,19.864873346837566,2.0511412588442535,13.711449570304806,4181.0
1447,22.880775273438445,3.0564474495732297,13.711432924718757,4182.0
2343,20.959819413043235,2.4175249388424023,13.707244596516027,4183.0
7891,22.52520039033206,2.939784525421146,13.705846814068622,4184.0
4195,18.32174582197504,1.5389295942779277,13.704957039141256,4185.0
4642,25.369242779030483,3.889046494496171,13.702103295541969,4186.0
2892,23.970317486812572,3.4231578339264135,13.700843985033332,4187.0
3651,19.26400702487264,1.85488759107506,13.69934425164746,4188.0
5859,23.121749744159494,3.1413807422530233,13.697607517400424,4189.0
5611,21.15805337715731,2.4870955880003045,13.696766613156395,4190.0
4404,19.991253311679504,2.0983800131788826,13.696113272142856,4191.0
2173,20.39966041519699,2.2373505844668835,13.68760866179634,4192.0
3967,21.59469573691809,2.635849690159716,13.687146666438943,4193.0
350,23.684257148214073,3.3326500193387827,13.686307090197724,4194.0
7788,22.370991764799005,2.895020888700635,13.6859290986971,4195.0
5268,19.441817442417612,1.9193855330005658,13.683660843415915,4196.0
7118,20.07216895966204,2.129999285771424,13.682171102347768,4197.0
6955,22.722768173175556,3.0137882442034183,13.681403440565301,4198.0
1604,19.8913908870966,2.0704207704740867,13.680128575674338,4199.0
6384,23.246752569923867,3.1893077612516687,13.678829286168861,4200.0
6448,26.666764743102377,4.330309577071174,13.675836011888855,4201.0
1242,23.51422572216598,3.2796139815288443,13.675383777579444,4202.0
5151,24.317317385129062,3.551570455673252,13.662606018109306,4203.0
2897,19.26346420385162,1.8676597231894112,13.660485034283386,4204.0
7850,23.171141089520184,3.1702882104911065,13.660276458046864,4205.0
5786,27.235520130679404,4.52513632497093,13.660111155766614,4206.0
3700,20.41949412541284,2.25395682046558,13.6576236640161,4207.0
3087,20.755709730031857,2.3661748166785728,13.657185279996138,4208.0
4634,20.129698720013856,2.157676167156149,13.65667021854541,4209.0
4842,19.6047555952611,1.9828879115800133,13.656091860521059,4210.0
3580,24.363731392769413,3.570544527588235,13.652097810004708,4211.0
2203,22.034625106673097,2.7944464175700667,13.651285853962897,4212.0
7462,21.254560228870098,2.5361229110128103,13.646191495831667,4213.0
4044,20.757382388975824,2.372227519084765,13.640699831721529,4214.0
3183,27.16555033945004,4.5088598007295575,13.638970937261366,4215.0
1776,22.26767068690367,2.876697621164453,13.637577823410313,4216.0
7635,23.023160528495474,3.129240156987942,13.635440057531648,4217.0
7018,21.095718346262885,2.487413552938014,13.633477687448842,4218.0
7155,19.707551588309713,2.025108712461617,13.63222545092486,4219.0
6680,20.80776811145841,2.393813733038963,13.626326912341522,4220.0
6842,22.083008947745604,2.8195459738293644,13.62437102625751,4221.0
